clean_price_id,crop_id,crop_name,state,year_month,avg_modal_price_inr,min_price_inr,max_price_inr,total_arrivals_tonnes,n_source_records,data_origin
MPC000246,CROP002,Wheat,Rajasthan,2025-10,2419.0,2225.0,2613.0,168.2,1,DEMO
MPC000247,CROP002,Wheat,Rajasthan,2025-11,2886.0,2655.0,3117.0,118.4,1,DEMO
MPC000248,CROP002,Wheat,Rajasthan,2025-12,2841.0,2614.0,3068.0,44.9,1,DEMO
MPC000249,CROP002,Wheat,Rajasthan,2026-01,3296.0,3032.0,3560.0,240.8,1,DEMO
MPC000250,CROP002,Wheat,Rajasthan,2026-02,3065.0,2820.0,3310.0,107.0,1,DEMO
MPC000251,CROP002,Wheat,Rajasthan,2026-03,3591.0,3304.0,3878.0,207.5,1,DEMO
MPC000252,CROP002,Wheat,Rajasthan,2026-04,3737.0,3438.0,4036.0,117.5,1,DEMO
MPC000253,CROP002,Wheat,Rajasthan,2026-05,3173.0,2919.0,3427.0,180.1,1,DEMO
MPC000254,CROP002,Wheat,Rajasthan,2026-06,2990.0,2751.0,3229.0,107.1,1,DEMO
MPC000255,CROP002,Wheat,Rajasthan,2026-07,2953.0,2717.0,3189.0,73.2,1,DEMO
MPC000256,CROP002,Wheat,Rajasthan,2026-08,2528.0,2326.0,2730.0,40.2,1,DEMO
MPC000257,CROP003,Maize,Gujarat,2024-01,2195.0,2019.0,2371.0,172.5,1,DEMO
MPC000258,CROP003,Maize,Gujarat,2024-02,2390.0,2199.0,2581.0,38.1,1,DEMO
MPC000259,CROP003,Maize,Gujarat,2024-03,2575.0,2369.0,2781.0,44.7,1,DEMO
MPC000260,CROP003,Maize,Gujarat,2024-04,2397.0,2205.0,2589.0,221.9,1,DEMO
MPC000261,CROP003,Maize,Gujarat,2024-05,2364.0,2175.0,2553.0,131.0,1,DEMO
MPC000262,CROP003,Maize,Gujarat,2024-06,2053.0,1889.0,2217.0,74.1,1,DEMO
MPC000263,CROP003,Maize,Gujarat,2024-07,2011.0,1850.0,2172.0,86.2,1,DEMO
MPC000264,CROP003,Maize,Gujarat,2024-08,2035.0,1872.0,2198.0,89.6,1,DEMO
MPC000265,CROP003,Maize,Gujarat,2024-09,1911.0,1758.0,2064.0,188.1,1,DEMO
MPC000266,CROP003,Maize,Gujarat,2024-10,1861.0,1712.0,2010.0,245.2,1,DEMO
MPC000267,CROP003,Maize,Gujarat,2024-11,2046.0,1882.0,2210.0,162.0,1,DEMO
MPC000268,CROP003,Maize,Gujarat,2024-12,2281.0,2099.0,2463.0,267.0,1,DEMO
MPC000269,CROP003,Maize,Gujarat,2025-01,2558.0,2353.0,2763.0,50.2,1,DEMO
MPC000270,CROP003,Maize,Gujarat,2025-02,2620.0,2410.0,2830.0,152.5,1,DEMO
MPC000271,CROP003,Maize,Gujarat,2025-03,2725.0,2507.0,2943.0,315.3,1,DEMO
MPC000272,CROP003,Maize,Gujarat,2025-04,2597.0,2389.0,2805.0,117.9,1,DEMO
MPC000273,CROP003,Maize,Gujarat,2025-05,2671.0,2457.0,2885.0,114.8,1,DEMO
MPC000274,CROP003,Maize,Gujarat,2025-06,2168.0,1995.0,2341.0,244.0,1,DEMO
MPC000275,CROP003,Maize,Gujarat,2025-07,2168.0,1995.0,2341.0,90.2,1,DEMO
MPC000276,CROP003,Maize,Gujarat,2025-08,1972.0,1814.0,2130.0,151.3,1,DEMO
MPC000277,CROP003,Maize,Gujarat,2025-09,2193.0,2018.0,2368.0,158.4,1,DEMO
MPC000278,CROP003,Maize,Gujarat,2025-10,2177.0,2003.0,2351.0,175.2,1,DEMO
MPC000279,CROP003,Maize,Gujarat,2025-11,2066.0,1901.0,2231.0,176.1,1,DEMO
MPC000280,CROP003,Maize,Gujarat,2025-12,2453.0,2257.0,2649.0,201.0,1,DEMO
MPC000281,CROP003,Maize,Gujarat,2026-01,2394.0,2202.0,2586.0,207.4,1,DEMO
MPC000282,CROP003,Maize,Gujarat,2026-02,2701.0,2485.0,2917.0,43.5,1,DEMO
MPC000283,CROP003,Maize,Gujarat,2026-03,2836.0,2609.0,3063.0,50.8,1,DEMO
MPC000284,CROP003,Maize,Gujarat,2026-04,2610.0,2401.0,2819.0,35.3,1,DEMO
MPC000285,CROP003,Maize,Gujarat,2026-05,2629.0,2419.0,2839.0,178.7,1,DEMO
MPC000286,CROP003,Maize,Gujarat,2026-06,2418.0,2225.0,2611.0,112.4,1,DEMO
MPC000287,CROP003,Maize,Gujarat,2026-07,2327.0,2141.0,2513.0,196.9,1,DEMO
MPC000288,CROP003,Maize,Gujarat,2026-08,2217.0,2040.0,2394.0,110.3,1,DEMO
MPC000289,CROP003,Maize,Karnataka,2024-01,2038.0,1875.0,2201.0,108.5,1,DEMO
MPC000290,CROP003,Maize,Karnataka,2024-02,2567.0,2362.0,2772.0,162.6,1,DEMO
MPC000291,CROP003,Maize,Karnataka,2024-03,2693.0,2478.0,2908.0,258.2,1,DEMO
MPC000292,CROP003,Maize,Karnataka,2024-04,2460.0,2263.0,2657.0,137.7,1,DEMO
MPC000293,CROP003,Maize,Karnataka,2024-05,2361.0,2172.0,2550.0,26.6,1,DEMO
MPC000294,CROP003,Maize,Karnataka,2024-06,2285.0,2102.0,2468.0,65.2,1,DEMO
MPC000295,CROP003,Maize,Karnataka,2024-07,2094.0,1926.0,2262.0,111.8,1,DEMO
MPC000296,CROP003,Maize,Karnataka,2024-08,2114.0,1945.0,2283.0,104.6,1,DEMO
MPC000297,CROP003,Maize,Karnataka,2024-09,2013.0,1852.0,2174.0,86.4,1,DEMO
MPC000298,CROP003,Maize,Karnataka,2024-10,1968.0,1811.0,2125.0,33.5,1,DEMO
MPC000299,CROP003,Maize,Karnataka,2024-11,2046.0,1882.0,2210.0,222.8,1,DEMO
MPC000300,CROP003,Maize,Karnataka,2024-12,2158.0,1985.0,2331.0,114.0,1,DEMO
MPC000301,CROP003,Maize,Karnataka,2025-01,2492.0,2293.0,2691.0,165.8,1,DEMO
MPC000302,CROP003,Maize,Karnataka,2025-02,2404.0,2212.0,2596.0,105.2,1,DEMO
MPC000303,CROP003,Maize,Karnataka,2025-03,2386.0,2195.0,2577.0,60.9,1,DEMO
MPC000304,CROP003,Maize,Karnataka,2025-04,2670.0,2456.0,2884.0,29.9,1,DEMO
MPC000305,CROP003,Maize,Karnataka,2025-05,2337.0,2150.0,2524.0,149.5,1,DEMO
MPC000306,CROP003,Maize,Karnataka,2025-06,2443.0,2248.0,2638.0,94.5,1,DEMO
MPC000307,CROP003,Maize,Karnataka,2025-07,2070.0,1904.0,2236.0,58.4,1,DEMO
MPC000308,CROP003,Maize,Karnataka,2025-08,2089.0,1922.0,2256.0,172.5,1,DEMO
MPC000309,CROP003,Maize,Karnataka,2025-09,1996.0,1836.0,2156.0,83.7,1,DEMO
MPC000310,CROP003,Maize,Karnataka,2025-10,2175.0,2001.0,2349.0,85.4,1,DEMO
MPC000311,CROP003,Maize,Karnataka,2025-11,2168.0,1995.0,2341.0,144.9,1,DEMO
MPC000312,CROP003,Maize,Karnataka,2025-12,2197.0,2021.0,2373.0,81.5,1,DEMO
MPC000313,CROP003,Maize,Karnataka,2026-01,2680.0,2466.0,2894.0,214.5,1,DEMO
MPC000314,CROP003,Maize,Karnataka,2026-02,2718.0,2501.0,2935.0,147.3,1,DEMO
MPC000315,CROP003,Maize,Karnataka,2026-03,2723.0,2505.0,2941.0,101.8,1,DEMO
MPC000316,CROP003,Maize,Karnataka,2026-04,2778.0,2556.0,3000.0,155.0,1,DEMO
MPC000317,CROP003,Maize,Karnataka,2026-05,2696.0,2480.0,2912.0,23.0,1,DEMO
MPC000318,CROP003,Maize,Karnataka,2026-06,2658.0,2445.0,2871.0,107.7,1,DEMO
MPC000319,CROP003,Maize,Karnataka,2026-07,2244.0,2064.0,2424.0,42.3,1,DEMO
MPC000320,CROP003,Maize,Karnataka,2026-08,2297.0,2113.0,2481.0,67.6,1,DEMO
MPC000321,CROP003,Maize,Punjab,2024-01,2273.0,2091.0,2455.0,71.9,1,DEMO
MPC000322,CROP003,Maize,Punjab,2024-02,2583.0,2376.0,2790.0,183.3,1,DEMO
MPC000323,CROP003,Maize,Punjab,2024-03,2276.0,2094.0,2458.0,190.5,1,DEMO
MPC000324,CROP003,Maize,Punjab,2024-04,2362.0,2173.0,2551.0,144.3,1,DEMO
MPC000325,CROP003,Maize,Punjab,2024-05,2453.0,2257.0,2649.0,105.9,1,DEMO
MPC000326,CROP003,Maize,Punjab,2024-06,2312.0,2127.0,2497.0,73.6,1,DEMO
MPC000327,CROP003,Maize,Punjab,2024-07,2107.0,1938.0,2276.0,110.4,1,DEMO
MPC000328,CROP003,Maize,Punjab,2024-08,1973.0,1815.0,2131.0,284.8,1,DEMO
MPC000329,CROP003,Maize,Punjab,2024-09,1819.0,1673.0,1965.0,174.2,1,DEMO
MPC000330,CROP003,Maize,Punjab,2024-10,1880.0,1730.0,2030.0,187.5,1,DEMO
MPC000331,CROP003,Maize,Punjab,2024-11,2073.0,1907.0,2239.0,238.3,1,DEMO
MPC000332,CROP003,Maize,Punjab,2024-12,2238.0,2059.0,2417.0,166.6,1,DEMO
MPC000333,CROP003,Maize,Punjab,2025-01,2384.0,2193.0,2575.0,56.7,1,DEMO
MPC000334,CROP003,Maize,Punjab,2025-02,2440.0,2245.0,2635.0,93.8,1,DEMO
MPC000335,CROP003,Maize,Punjab,2025-03,2597.0,2389.0,2805.0,112.4,1,DEMO
MPC000336,CROP003,Maize,Punjab,2025-04,2616.0,2407.0,2825.0,37.2,1,DEMO
MPC000337,CROP003,Maize,Punjab,2025-05,2538.0,2335.0,2741.0,259.7,1,DEMO
MPC000338,CROP003,Maize,Punjab,2025-06,2315.0,2130.0,2500.0,64.2,1,DEMO
MPC000339,CROP003,Maize,Punjab,2025-07,2228.0,2050.0,2406.0,95.8,1,DEMO
MPC000340,CROP003,Maize,Punjab,2025-08,2018.0,1857.0,2179.0,49.6,1,DEMO
MPC000341,CROP003,Maize,Punjab,2025-09,1981.0,1823.0,2139.0,133.5,1,DEMO
MPC000342,CROP003,Maize,Punjab,2025-10,2023.0,1861.0,2185.0,68.5,1,DEMO
MPC000343,CROP003,Maize,Punjab,2025-11,2090.0,1923.0,2257.0,74.7,1,DEMO
MPC000344,CROP003,Maize,Punjab,2025-12,2415.0,2222.0,2608.0,274.1,1,DEMO
MPC000345,CROP003,Maize,Punjab,2026-01,2698.0,2482.0,2914.0,47.1,1,DEMO
MPC000346,CROP003,Maize,Punjab,2026-02,2641.0,2430.0,2852.0,109.4,1,DEMO
MPC000347,CROP003,Maize,Punjab,2026-03,2614.0,2405.0,2823.0,145.7,1,DEMO
MPC000348,CROP003,Maize,Punjab,2026-04,2602.0,2394.0,2810.0,124.5,1,DEMO
MPC000349,CROP003,Maize,Punjab,2026-05,2570.0,2364.0,2776.0,148.3,1,DEMO
MPC000350,CROP003,Maize,Punjab,2026-06,2315.0,2130.0,2500.0,163.6,1,DEMO
MPC000351,CROP003,Maize,Punjab,2026-07,2342.0,2155.0,2529.0,186.4,1,DEMO
MPC000352,CROP003,Maize,Punjab,2026-08,2317.0,2132.0,2502.0,96.5,1,DEMO
MPC000353,CROP003,Maize,Tamil Nadu,2024-01,2202.0,2026.0,2378.0,103.4,1,DEMO
MPC000354,CROP003,Maize,Tamil Nadu,2024-02,2450.0,2254.0,2646.0,152.2,1,DEMO
MPC000355,CROP003,Maize,Tamil Nadu,2024-03,2500.0,2300.0,2700.0,154.5,1,DEMO
MPC000356,CROP003,Maize,Tamil Nadu,2024-04,2495.0,2295.0,2695.0,99.0,1,DEMO
MPC000357,CROP003,Maize,Tamil Nadu,2024-05,2152.0,1980.0,2324.0,144.6,1,DEMO
MPC000358,CROP003,Maize,Tamil Nadu,2024-06,2192.0,2017.0,2367.0,105.6,1,DEMO
MPC000359,CROP003,Maize,Tamil Nadu,2024-07,1932.0,1777.0,2087.0,133.8,1,DEMO
MPC000360,CROP003,Maize,Tamil Nadu,2024-08,1845.0,1697.0,1993.0,273.3,1,DEMO
MPC000361,CROP003,Maize,Tamil Nadu,2024-09,1802.0,1658.0,1946.0,55.1,1,DEMO
MPC000362,CROP003,Maize,Tamil Nadu,2024-10,1973.0,1815.0,2131.0,105.9,1,DEMO
MPC000363,CROP003,Maize,Tamil Nadu,2024-11,1986.0,1827.0,2145.0,53.0,1,DEMO
MPC000364,CROP003,Maize,Tamil Nadu,2024-12,2203.0,2027.0,2379.0,82.8,1,DEMO
MPC000365,CROP003,Maize,Tamil Nadu,2025-01,2474.0,2276.0,2672.0,123.3,1,DEMO
MPC000366,CROP003,Maize,Tamil Nadu,2025-02,2509.0,2308.0,2710.0,25.1,1,DEMO
MPC000367,CROP003,Maize,Tamil Nadu,2025-03,2762.0,2541.0,2983.0,81.8,1,DEMO
MPC000368,CROP003,Maize,Tamil Nadu,2025-04,2605.0,2397.0,2813.0,200.6,1,DEMO
MPC000369,CROP003,Maize,Tamil Nadu,2025-05,2260.0,2079.0,2441.0,36.7,1,DEMO
MPC000370,CROP003,Maize,Tamil Nadu,2025-06,2374.0,2184.0,2564.0,79.4,1,DEMO
MPC000371,CROP003,Maize,Tamil Nadu,2025-07,2233.0,2054.0,2412.0,90.9,1,DEMO
MPC000372,CROP003,Maize,Tamil Nadu,2025-08,2087.0,1920.0,2254.0,150.3,1,DEMO
MPC000373,CROP003,Maize,Tamil Nadu,2025-09,2064.0,1899.0,2229.0,104.8,1,DEMO
MPC000374,CROP003,Maize,Tamil Nadu,2025-10,1962.0,1805.0,2119.0,298.8,1,DEMO
MPC000375,CROP003,Maize,Tamil Nadu,2025-11,2226.0,2048.0,2404.0,94.8,1,DEMO
MPC000376,CROP003,Maize,Tamil Nadu,2025-12,2452.0,2256.0,2648.0,125.3,1,DEMO
MPC000377,CROP003,Maize,Tamil Nadu,2026-01,2468.0,2271.0,2665.0,88.8,1,DEMO
MPC000378,CROP003,Maize,Tamil Nadu,2026-02,2735.0,2516.0,2954.0,266.0,1,DEMO
MPC000379,CROP003,Maize,Tamil Nadu,2026-03,2649.0,2437.0,2861.0,23.2,1,DEMO
MPC000380,CROP003,Maize,Tamil Nadu,2026-04,2599.0,2391.0,2807.0,92.4,1,DEMO
MPC000381,CROP003,Maize,Tamil Nadu,2026-05,2610.0,2401.0,2819.0,147.2,1,DEMO
MPC000382,CROP003,Maize,Tamil Nadu,2026-06,2569.0,2363.0,2775.0,82.4,1,DEMO
MPC000383,CROP003,Maize,Tamil Nadu,2026-07,2046.0,1882.0,2210.0,189.2,1,DEMO
MPC000384,CROP003,Maize,Tamil Nadu,2026-08,2247.0,2067.0,2427.0,100.6,1,DEMO
MPC000385,CROP004,Sorghum (Jowar),Haryana,2024-01,2204.0,2028.0,2380.0,149.0,1,DEMO
MPC000386,CROP004,Sorghum (Jowar),Haryana,2024-02,2323.0,2137.0,2509.0,307.7,1,DEMO
MPC000387,CROP004,Sorghum (Jowar),Haryana,2024-03,2298.0,2114.0,2482.0,99.0,1,DEMO
MPC000388,CROP004,Sorghum (Jowar),Haryana,2024-04,2144.0,1972.0,2316.0,113.1,1,DEMO
MPC000389,CROP004,Sorghum (Jowar),Haryana,2024-05,2333.0,2146.0,2520.0,114.0,1,DEMO
MPC000390,CROP004,Sorghum (Jowar),Haryana,2024-06,2099.0,1931.0,2267.0,176.1,1,DEMO
MPC000391,CROP004,Sorghum (Jowar),Haryana,2024-07,2063.0,1898.0,2228.0,62.4,1,DEMO
MPC000392,CROP004,Sorghum (Jowar),Haryana,2024-08,1794.0,1650.0,1938.0,113.6,1,DEMO
MPC000393,CROP004,Sorghum (Jowar),Haryana,2024-09,1807.0,1662.0,1952.0,89.0,1,DEMO
MPC000394,CROP004,Sorghum (Jowar),Haryana,2024-10,1893.0,1742.0,2044.0,138.8,1,DEMO
MPC000395,CROP004,Sorghum (Jowar),Haryana,2024-11,2010.0,1849.0,2171.0,99.8,1,DEMO
MPC000396,CROP004,Sorghum (Jowar),Haryana,2024-12,2077.0,1911.0,2243.0,126.7,1,DEMO
MPC000397,CROP004,Sorghum (Jowar),Haryana,2025-01,2427.0,2233.0,2621.0,110.0,1,DEMO
MPC000398,CROP004,Sorghum (Jowar),Haryana,2025-02,2569.0,2363.0,2775.0,194.2,1,DEMO
MPC000399,CROP004,Sorghum (Jowar),Haryana,2025-03,2347.0,2159.0,2535.0,61.6,1,DEMO
MPC000400,CROP004,Sorghum (Jowar),Haryana,2025-04,2353.0,2165.0,2541.0,71.1,1,DEMO
MPC000401,CROP004,Sorghum (Jowar),Haryana,2025-05,2554.0,2350.0,2758.0,141.3,1,DEMO
MPC000402,CROP004,Sorghum (Jowar),Haryana,2025-06,2254.0,2074.0,2434.0,171.8,1,DEMO
MPC000403,CROP004,Sorghum (Jowar),Haryana,2025-07,2153.0,1981.0,2325.0,25.8,1,DEMO
MPC000404,CROP004,Sorghum (Jowar),Haryana,2025-08,1935.0,1780.0,2090.0,62.2,1,DEMO
MPC000405,CROP004,Sorghum (Jowar),Haryana,2025-09,2038.0,1875.0,2201.0,148.7,1,DEMO
MPC000406,CROP004,Sorghum (Jowar),Haryana,2025-10,1649.0,1517.0,1781.0,94.8,1,DEMO
MPC000407,CROP004,Sorghum (Jowar),Haryana,2025-11,2316.0,2131.0,2501.0,167.9,1,DEMO
MPC000408,CROP004,Sorghum (Jowar),Haryana,2025-12,2274.0,2092.0,2456.0,54.8,1,DEMO
MPC000409,CROP004,Sorghum (Jowar),Haryana,2026-01,2553.0,2349.0,2757.0,213.8,1,DEMO
MPC000410,CROP004,Sorghum (Jowar),Haryana,2026-02,2600.0,2392.0,2808.0,226.5,1,DEMO
MPC000411,CROP004,Sorghum (Jowar),Haryana,2026-03,2555.0,2351.0,2759.0,82.9,1,DEMO
MPC000412,CROP004,Sorghum (Jowar),Haryana,2026-04,2504.0,2304.0,2704.0,98.0,1,DEMO
MPC000413,CROP004,Sorghum (Jowar),Haryana,2026-05,2408.0,2215.0,2601.0,10.6,1,DEMO
MPC000414,CROP004,Sorghum (Jowar),Haryana,2026-06,2483.0,2284.0,2682.0,164.2,1,DEMO
MPC000415,CROP004,Sorghum (Jowar),Haryana,2026-07,2110.0,1941.0,2279.0,185.4,1,DEMO
MPC000416,CROP004,Sorghum (Jowar),Haryana,2026-08,2061.0,1896.0,2226.0,105.6,1,DEMO
MPC000417,CROP004,Sorghum (Jowar),Karnataka,2024-01,2314.0,2129.0,2499.0,103.2,1,DEMO
MPC000418,CROP004,Sorghum (Jowar),Karnataka,2024-02,2476.0,2278.0,2674.0,146.9,1,DEMO
MPC000419,CROP004,Sorghum (Jowar),Karnataka,2024-03,2226.0,2048.0,2404.0,297.6,1,DEMO
MPC000420,CROP004,Sorghum (Jowar),Karnataka,2024-04,2300.0,2116.0,2484.0,98.5,1,DEMO
MPC000421,CROP004,Sorghum (Jowar),Karnataka,2024-05,2332.0,2145.0,2519.0,240.7,1,DEMO
MPC000422,CROP004,Sorghum (Jowar),Karnataka,2024-06,1978.0,1820.0,2136.0,136.6,1,DEMO
MPC000423,CROP004,Sorghum (Jowar),Karnataka,2024-07,2019.0,1857.0,2181.0,172.9,1,DEMO
MPC000424,CROP004,Sorghum (Jowar),Karnataka,2024-08,1976.0,1818.0,2134.0,185.3,1,DEMO
MPC000425,CROP004,Sorghum (Jowar),Karnataka,2024-09,1754.0,1614.0,1894.0,54.1,1,DEMO
MPC000426,CROP004,Sorghum (Jowar),Karnataka,2024-10,1856.0,1708.0,2004.0,137.6,1,DEMO
MPC000427,CROP004,Sorghum (Jowar),Karnataka,2024-11,1973.0,1815.0,2131.0,154.9,1,DEMO
MPC000428,CROP004,Sorghum (Jowar),Karnataka,2024-12,2134.0,1963.0,2305.0,124.5,1,DEMO
MPC000429,CROP004,Sorghum (Jowar),Karnataka,2025-01,2288.0,2105.0,2471.0,38.5,1,DEMO
MPC000430,CROP004,Sorghum (Jowar),Karnataka,2025-02,2250.0,2070.0,2430.0,138.5,1,DEMO
MPC000431,CROP004,Sorghum (Jowar),Karnataka,2025-03,2555.0,2351.0,2759.0,61.2,1,DEMO
MPC000432,CROP004,Sorghum (Jowar),Karnataka,2025-04,2013.0,1852.0,2174.0,44.3,1,DEMO
MPC000433,CROP004,Sorghum (Jowar),Karnataka,2025-05,2548.0,2344.0,2752.0,286.2,1,DEMO
MPC000434,CROP004,Sorghum (Jowar),Karnataka,2025-06,2370.0,2180.0,2560.0,112.4,1,DEMO
MPC000435,CROP004,Sorghum (Jowar),Karnataka,2025-07,2157.0,1984.0,2330.0,52.1,1,DEMO
MPC000436,CROP004,Sorghum (Jowar),Karnataka,2025-08,2089.0,1922.0,2256.0,170.6,1,DEMO
MPC000437,CROP004,Sorghum (Jowar),Karnataka,2025-09,1832.0,1685.0,1979.0,236.2,1,DEMO
MPC000438,CROP004,Sorghum (Jowar),Karnataka,2025-10,1919.0,1765.0,2073.0,114.0,1,DEMO
MPC000439,CROP004,Sorghum (Jowar),Karnataka,2025-11,2119.0,1949.0,2289.0,110.9,1,DEMO
MPC000440,CROP004,Sorghum (Jowar),Karnataka,2025-12,2295.0,2111.0,2479.0,118.7,1,DEMO
MPC000441,CROP004,Sorghum (Jowar),Karnataka,2026-01,2574.0,2368.0,2780.0,57.5,1,DEMO
MPC000442,CROP004,Sorghum (Jowar),Karnataka,2026-02,2594.0,2386.0,2802.0,57.3,1,DEMO
MPC000443,CROP004,Sorghum (Jowar),Karnataka,2026-03,2620.0,2410.0,2830.0,162.4,1,DEMO
MPC000444,CROP004,Sorghum (Jowar),Karnataka,2026-04,2672.0,2458.0,2886.0,224.5,1,DEMO
MPC000445,CROP004,Sorghum (Jowar),Karnataka,2026-05,2443.0,2248.0,2638.0,117.1,1,DEMO
MPC000446,CROP004,Sorghum (Jowar),Karnataka,2026-06,2299.0,2115.0,2483.0,70.0,1,DEMO
MPC000447,CROP004,Sorghum (Jowar),Karnataka,2026-07,2233.0,2054.0,2412.0,137.6,1,DEMO
MPC000448,CROP004,Sorghum (Jowar),Karnataka,2026-08,2185.0,2010.0,2360.0,160.0,1,DEMO
MPC000449,CROP004,Sorghum (Jowar),Tamil Nadu,2024-01,2320.0,2134.0,2506.0,46.6,1,DEMO
MPC000450,CROP004,Sorghum (Jowar),Tamil Nadu,2024-02,2551.0,2347.0,2755.0,48.7,1,DEMO
MPC000451,CROP004,Sorghum (Jowar),Tamil Nadu,2024-03,2459.0,2262.0,2656.0,223.4,1,DEMO
MPC000452,CROP004,Sorghum (Jowar),Tamil Nadu,2024-04,2397.0,2205.0,2589.0,71.2,1,DEMO
MPC000453,CROP004,Sorghum (Jowar),Tamil Nadu,2024-05,2272.0,2090.0,2454.0,279.0,1,DEMO
MPC000454,CROP004,Sorghum (Jowar),Tamil Nadu,2024-06,2254.0,2074.0,2434.0,194.7,1,DEMO
MPC000455,CROP004,Sorghum (Jowar),Tamil Nadu,2024-07,2254.0,2074.0,2434.0,82.7,1,DEMO
MPC000456,CROP004,Sorghum (Jowar),Tamil Nadu,2024-08,1895.0,1743.0,2047.0,213.9,1,DEMO
MPC000457,CROP004,Sorghum (Jowar),Tamil Nadu,2024-09,1900.0,1748.0,2052.0,41.5,1,DEMO
MPC000458,CROP004,Sorghum (Jowar),Tamil Nadu,2024-10,1833.0,1686.0,1980.0,171.7,1,DEMO
MPC000459,CROP004,Sorghum (Jowar),Tamil Nadu,2024-11,2094.0,1926.0,2262.0,188.7,1,DEMO
MPC000460,CROP004,Sorghum (Jowar),Tamil Nadu,2024-12,2139.0,1968.0,2310.0,57.4,1,DEMO
MPC000461,CROP004,Sorghum (Jowar),Tamil Nadu,2025-01,2578.0,2372.0,2784.0,144.1,1,DEMO
MPC000462,CROP004,Sorghum (Jowar),Tamil Nadu,2025-02,2476.0,2278.0,2674.0,199.3,1,DEMO
MPC000463,CROP004,Sorghum (Jowar),Tamil Nadu,2025-03,2672.0,2458.0,2886.0,171.0,1,DEMO
MPC000464,CROP004,Sorghum (Jowar),Tamil Nadu,2025-04,2575.0,2369.0,2781.0,54.6,1,DEMO
MPC000465,CROP004,Sorghum (Jowar),Tamil Nadu,2025-05,2578.0,2372.0,2784.0,59.7,1,DEMO
MPC000466,CROP004,Sorghum (Jowar),Tamil Nadu,2025-06,2249.0,2069.0,2429.0,36.9,1,DEMO
MPC000467,CROP004,Sorghum (Jowar),Tamil Nadu,2025-07,1959.0,1802.0,2116.0,80.9,1,DEMO
MPC000468,CROP004,Sorghum (Jowar),Tamil Nadu,2025-08,2017.0,1856.0,2178.0,77.7,1,DEMO
MPC000469,CROP004,Sorghum (Jowar),Tamil Nadu,2025-09,1950.0,1794.0,2106.0,68.4,1,DEMO
MPC000470,CROP004,Sorghum (Jowar),Tamil Nadu,2025-10,2052.0,1888.0,2216.0,197.8,1,DEMO
MPC000471,CROP004,Sorghum (Jowar),Tamil Nadu,2025-11,2011.0,1850.0,2172.0,152.7,1,DEMO
MPC000472,CROP004,Sorghum (Jowar),Tamil Nadu,2025-12,2127.0,1957.0,2297.0,141.4,1,DEMO
MPC000473,CROP004,Sorghum (Jowar),Tamil Nadu,2026-01,2459.0,2262.0,2656.0,199.2,1,DEMO
MPC000474,CROP004,Sorghum (Jowar),Tamil Nadu,2026-02,2461.0,2264.0,2658.0,80.1,1,DEMO
MPC000475,CROP004,Sorghum (Jowar),Tamil Nadu,2026-03,2819.0,2593.0,3045.0,73.6,1,DEMO
MPC000476,CROP004,Sorghum (Jowar),Tamil Nadu,2026-04,2727.0,2509.0,2945.0,190.9,1,DEMO
MPC000477,CROP004,Sorghum (Jowar),Tamil Nadu,2026-05,2596.0,2388.0,2804.0,148.6,1,DEMO
MPC000478,CROP004,Sorghum (Jowar),Tamil Nadu,2026-06,2482.0,2283.0,2681.0,173.9,1,DEMO
MPC000479,CROP004,Sorghum (Jowar),Tamil Nadu,2026-07,2165.0,1992.0,2338.0,155.8,1,DEMO
MPC000480,CROP004,Sorghum (Jowar),Tamil Nadu,2026-08,2218.0,2041.0,2395.0,125.7,1,DEMO
MPC000481,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-01,2238.0,2059.0,2417.0,68.0,1,DEMO
MPC000482,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-02,2447.0,2251.0,2643.0,127.0,1,DEMO
MPC000483,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-03,2410.0,2217.0,2603.0,200.7,1,DEMO
MPC000484,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-04,2358.0,2169.0,2547.0,78.2,1,DEMO
MPC000485,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-05,2303.0,2119.0,2487.0,128.1,1,DEMO
MPC000486,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-06,2086.0,1919.0,2253.0,249.6,1,DEMO
MPC000487,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-07,2016.0,1855.0,2177.0,43.0,1,DEMO
MPC000488,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-08,1607.0,1478.0,1736.0,160.3,1,DEMO
MPC000489,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-09,1942.0,1787.0,2097.0,238.8,1,DEMO
MPC000490,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-10,1990.0,1831.0,2149.0,167.5,1,DEMO
MPC000491,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-11,1887.0,1736.0,2038.0,110.2,1,DEMO
MPC000492,CROP004,Sorghum (Jowar),Uttar Pradesh,2024-12,2127.0,1957.0,2297.0,134.3,1,DEMO
MPC000493,CROP004,Sorghum (Jowar),Uttar Pradesh,2025-01,2283.0,2100.0,2466.0,54.5,1,DEMO
MPC000494,CROP004,Sorghum (Jowar),Uttar Pradesh,2025-02,2556.0,2352.0,2760.0,68.8,1,DEMO
